2024-09-08 16:33:12,172 INFO    StreamThr :31097 [internal.py:wandb_internal():86] W&B internal server running at pid: 31097, started at: 2024-09-08 16:33:12.171866
2024-09-08 16:33:12,173 DEBUG   HandlerThread:31097 [handler.py:handle_request():146] handle_request: status
2024-09-08 16:33:12,176 INFO    WriterThread:31097 [datastore.py:open_for_write():85] open: /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163312-pjlebuzx/run-pjlebuzx.wandb
2024-09-08 16:33:12,177 DEBUG   SenderThread:31097 [sender.py:send():380] send: header
2024-09-08 16:33:12,202 DEBUG   SenderThread:31097 [sender.py:send():380] send: run
2024-09-08 16:33:12,465 INFO    SenderThread:31097 [dir_watcher.py:__init__():211] watching files in: /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163312-pjlebuzx/files
2024-09-08 16:33:12,465 INFO    SenderThread:31097 [sender.py:_start_run_threads():1124] run started: pjlebuzx with start time 1725838392.173341
2024-09-08 16:33:12,476 DEBUG   HandlerThread:31097 [handler.py:handle_request():146] handle_request: check_version
2024-09-08 16:33:12,476 DEBUG   SenderThread:31097 [sender.py:send_request():407] send_request: check_version
2024-09-08 16:33:12,581 DEBUG   HandlerThread:31097 [handler.py:handle_request():146] handle_request: run_start
2024-09-08 16:33:12,589 DEBUG   HandlerThread:31097 [system_info.py:__init__():32] System info init
2024-09-08 16:33:12,589 DEBUG   HandlerThread:31097 [system_info.py:__init__():47] System info init done
2024-09-08 16:33:12,589 INFO    HandlerThread:31097 [system_monitor.py:start():194] Starting system monitor
2024-09-08 16:33:12,590 INFO    SystemMonitor:31097 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-08 16:33:12,590 INFO    HandlerThread:31097 [system_monitor.py:probe():214] Collecting system info
2024-09-08 16:33:12,590 INFO    SystemMonitor:31097 [interfaces.py:start():190] Started cpu monitoring
2024-09-08 16:33:12,591 DEBUG   HandlerThread:31097 [system_info.py:probe():196] Probing system
2024-09-08 16:33:12,591 INFO    SystemMonitor:31097 [interfaces.py:start():190] Started disk monitoring
2024-09-08 16:33:12,591 INFO    SystemMonitor:31097 [interfaces.py:start():190] Started gpuapple monitoring
2024-09-08 16:33:12,595 INFO    SystemMonitor:31097 [interfaces.py:start():190] Started memory monitoring
2024-09-08 16:33:12,596 INFO    SystemMonitor:31097 [interfaces.py:start():190] Started network monitoring
2024-09-08 16:33:12,600 DEBUG   HandlerThread:31097 [system_info.py:_probe_git():181] Probing git
2024-09-08 16:33:12,624 DEBUG   HandlerThread:31097 [system_info.py:_probe_git():189] Probing git done
2024-09-08 16:33:12,624 DEBUG   HandlerThread:31097 [system_info.py:probe():244] Probing system done
